idade,profissao,educacao,meio_contato,mes,dia_da_semana,duracao,dias_ultimo_contato,qtd_contatos_total,campanha_anterior,indice_precos_consumidor,indice_confianca_consumidor,euribor3m,numero_empregados,resultado
42,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,8,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
57,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
56,6,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
37,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
46,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
22,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,4,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,2,6,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
30,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,11,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
59,6,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
59,6,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
41,8,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
48,0,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
28,2,6,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
44,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,1
59,5,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,6,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
42,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
45,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
56,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
29,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,8,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
42,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
48,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,3,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
43,7,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
36,3,0,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
42,10,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,1,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
42,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,2,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
55,4,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
57,5,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
45,10,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
51,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,8,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
47,2,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
27,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
57,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,10,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
49,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
38,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
58,6,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,8,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
43,8,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
30,8,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
27,1,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,1,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
37,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,0,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,3,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
26,0,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
34,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,3,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
42,4,4,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
57,4,0,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
57,4,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
38,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
57,4,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
28,11,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
60,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
48,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,6,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
48,7,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
54,0,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,3,2,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
44,2,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
42,4,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,8,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
31,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
44,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,6,2,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
57,6,4,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
52,2,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,6,6,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
42,4,4,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
43,6,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,2,1,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
29,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
57,3,0,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
44,3,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
59,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
39,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
57,5,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
41,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
37,4,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,5,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
54,6,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,0,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,7,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
41,1,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
31,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
53,2,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,2,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
56,10,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,2,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
33,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
39,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,1
45,10,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
60,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,4,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
47,3,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
48,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
43,10,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
37,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,1,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
59,10,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
32,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,0,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,6,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
38,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,3,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,3,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
47,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
38,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,4,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
44,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,1,1,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
41,3,2,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
35,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
41,4,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,3,0,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
38,2,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,8,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
55,8,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
57,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,10,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,8,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
43,2,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
50,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,2,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
39,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,10,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
57,5,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
40,4,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,3,1,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
40,4,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
39,3,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
41,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,3,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
41,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,3,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
36,4,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
23,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,7,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,10,4,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,5,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,0,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,2,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
41,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
32,1,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
46,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
53,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
45,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
24,4,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
45,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
59,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
45,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
54,3,2,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
32,4,4,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,0
33,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
34,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
46,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
57,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,4,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
48,2,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
58,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
48,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
53,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
37,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
46,3,2,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
41,2,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
43,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,2,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
41,4,2,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
37,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
41,2,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,4,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
35,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,3,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,3,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
30,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,1,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
58,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
34,4,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
30,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
38,1,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
55,6,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
55,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
45,4,4,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
36,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
32,2,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
35,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
55,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,0,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
29,2,1,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
34,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
54,5,1,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
36,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,0,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
37,3,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,4,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,3,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,0,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
32,0,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
39,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,3,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
33,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,1,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
39,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,8,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
59,5,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,3,2,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
27,4,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
47,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
31,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
32,3,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
54,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
56,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
48,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
44,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
45,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,2,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
56,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
47,10,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
39,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
48,4,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
45,0,4,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,1
36,8,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
49,6,4,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
46,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
38,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
50,0,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
27,2,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,4,4,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,6,6,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
40,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
33,6,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
54,5,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
52,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
53,2,6,0,5,2,2,0,0,0,93.99,-36.4,4.86,5191,0
49,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
42,3,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
49,0,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,10,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
59,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
51,8,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
57,0,2,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
38,8,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
52,8,6,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
26,7,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
35,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
51,2,6,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
43,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
42,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
60,5,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
36,3,3,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
57,6,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
35,11,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
30,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,1,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
40,4,3,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
45,4,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,5,1,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
46,1,2,0,5,2,3,0,0,0,93.99,-36.4,4.86,5191,0
41,3,0,0,5,2,7,0,0,0,93.99,-36.4,4.86,5191,0
42,2,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
56,3,0,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
43,10,0,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
34,3,0,0,5,2,6,0,0,0,93.99,-36.4,4.86,5191,0
38,1,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
40,4,3,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
38,2,1,0,5,2,4,0,0,0,93.99,-36.4,4.86,5191,0
48,10,6,0,5,2,5,0,0,0,93.99,-36.4,4.86,5191,0
